SK_ORDER,SK_CUSTOMER,ID_ORDER,ORD_STATUS,DAT_PURCHASE,DAT_APPROVED,DAT_SHIPPED,DAT_DELIVERED,DAT_ESTIMATED_DELIVERY
98035,26445,b26aeba3d93317ee71f2902c276eb992,delivered,2017-09-11T12:24:23.000Z,2017-09-11T12:43:27.000Z,2017-09-14T18:06:56.000Z,2017-09-18T21:22:41.000Z,2017-09-28T00:00:00.000Z
98036,92955,97391d0a354368793fe996005f85c034,delivered,2017-09-11T15:08:11.000Z,2017-09-12T04:35:25.000Z,2017-09-12T15:17:46.000Z,2017-09-19T21:52:51.000Z,2017-10-09T00:00:00.000Z
98037,37413,54da7175584d635f528324b1098ac57e,delivered,2017-10-10T00:03:12.000Z,2017-10-10T00:14:23.000Z,2017-10-11T21:13:10.000Z,2017-10-24T21:46:56.000Z,2017-10-27T00:00:00.000Z
98038,70852,1a8128463da10115b1c21e2f0b7ee4c3,delivered,2017-11-24T20:41:08.000Z,2017-11-24T23:54:20.000Z,2017-11-28T18:18:06.000Z,2017-12-07T19:13:45.000Z,2017-12-15T00:00:00.000Z
98039,12031,20edc82cf5400ce95e1afacc25798b31,delivered,2018-06-27T16:09:12.000Z,2018-06-27T16:29:30.000Z,2018-07-03T19:26:00.000Z,"",2018-07-19T00:00:00.000Z
98040,44624,9d4ddf2928a6c8e0f4cb2e816c361fb5,delivered,2018-07-04T13:55:56.000Z,2018-07-05T16:30:56.000Z,2018-07-06T07:51:00.000Z,2018-07-13T11:12:02.000Z,2018-08-07T00:00:00.000Z
98041,8173,c5ed4f8b9ee1ac3e8f7711fbe0df3541,delivered,2017-08-01T18:35:02.000Z,2017-08-01T18:50:20.000Z,2017-08-03T15:25:17.000Z,2017-08-04T21:47:06.000Z,2017-08-14T00:00:00.000Z
98042,41914,6acc8cbf2b089aea1e6f6e7d512e1da9,delivered,2018-06-16T18:21:25.000Z,2018-06-16T18:37:27.000Z,2018-06-18T15:17:00.000Z,2018-06-19T13:42:30.000Z,2018-06-28T00:00:00.000Z
98043,85581,3d47a5fa407e06b318a0ddbfe165dcd5,delivered,2017-06-12T14:36:28.000Z,2017-06-12T14:50:25.000Z,2017-06-13T16:22:45.000Z,2017-06-22T17:48:52.000Z,2017-07-05T00:00:00.000Z
98044,64651,04b21593198275390ded3d92c6d9fd6a,delivered,2017-11-04T14:41:09.000Z,2017-11-04T14:55:25.000Z,2017-11-10T20:52:58.000Z,2017-11-29T18:39:07.000Z,2017-11-28T00:00:00.000Z
98045,8605,22627a86b495dd48e529ac94687b12ff,delivered,2018-04-19T21:00:58.000Z,2018-04-19T21:10:19.000Z,2018-04-23T23:50:50.000Z,2018-05-02T15:38:36.000Z,2018-05-16T00:00:00.000Z
98046,60988,eb377d391f9d3ac66c316a741d6a0724,delivered,2018-08-16T22:32:02.000Z,2018-08-16T22:49:34.000Z,2018-08-17T12:24:00.000Z,2018-08-23T01:18:53.000Z,2018-08-29T00:00:00.000Z
98047,21194,94c61f1ebb6e6f2da2d8a0d7ac853729,delivered,2018-02-06T09:51:00.000Z,2018-02-07T09:55:37.000Z,2018-02-10T00:12:42.000Z,2018-02-22T18:06:20.000Z,2018-03-02T00:00:00.000Z
98048,38210,189e75e25de4939a240746314c77f656,delivered,2018-01-03T21:44:46.000Z,2018-01-04T05:12:33.000Z,2018-01-04T23:48:33.000Z,2018-01-20T10:49:27.000Z,2018-01-26T00:00:00.000Z
98049,95343,6c9296925051cae6d38b3678754b678f,delivered,2017-08-18T13:49:25.000Z,2017-08-18T14:05:33.000Z,2017-08-18T19:52:15.000Z,2017-08-26T12:51:24.000Z,2017-09-08T00:00:00.000Z
98050,89821,de7ef6938e5b9a018e2f76a63c9b6ef7,delivered,2017-02-15T14:32:05.000Z,2017-02-15T14:45:22.000Z,2017-02-17T13:32:18.000Z,2017-02-24T13:52:55.000Z,2017-03-14T00:00:00.000Z
98051,76025,827b48d99e470974c81fe3fe3c441146,delivered,2017-10-23T10:18:36.000Z,2017-10-23T10:56:31.000Z,2017-10-24T20:23:50.000Z,2017-10-25T16:41:46.000Z,2017-11-03T00:00:00.000Z
98052,9396,10e722e25378399056392a2c2c5ff9ba,delivered,2018-02-07T09:58:30.000Z,2018-02-07T10:15:25.000Z,2018-02-08T17:12:25.000Z,2018-02-10T13:14:39.000Z,2018-02-23T00:00:00.000Z
98053,81875,43879d5f6ffdb1c8f3a9c4a4f2ffe548,delivered,2018-04-29T23:56:41.000Z,2018-04-30T00:25:29.000Z,2018-05-02T06:14:00.000Z,2018-05-04T14:17:46.000Z,2018-05-25T00:00:00.000Z
98054,27140,03604d9c184f9290e997c49fb585b2b5,delivered,2017-11-06T18:48:57.000Z,2017-11-08T17:30:52.000Z,2017-11-09T17:55:50.000Z,2017-11-22T03:08:42.000Z,2017-11-28T00:00:00.000Z
98055,84354,83db5c54cc71b8c55ff3cb2034c66ecf,delivered,2017-10-02T13:53:08.000Z,2017-10-02T14:07:27.000Z,2017-10-04T14:45:10.000Z,2017-10-16T23:23:45.000Z,2017-10-30T00:00:00.000Z
98056,67187,24c6142a989e2c7774a57791c8cd449d,delivered,2017-09-11T00:27:04.000Z,2017-09-11T00:35:22.000Z,2017-09-11T19:10:06.000Z,2017-09-15T19:26:11.000Z,2017-10-02T00:00:00.000Z
98057,95911,ec59f529b6e3c9f1337ae317e666e875,delivered,2017-12-27T22:26:50.000Z,2017-12-27T22:37:32.000Z,2018-01-04T21:09:46.000Z,2018-01-05T22:17:17.000Z,2018-01-16T00:00:00.000Z
98058,79360,6173d2ac44ef11cfaa9b6cd2b26ba976,delivered,2017-11-24T22:39:49.000Z,2017-11-25T01:52:10.000Z,2017-11-29T02:26:59.000Z,2017-12-23T16:07:16.000Z,2017-12-22T00:00:00.000Z
98059,9864,c3e965d28e37d80bb60217301e01f67b,delivered,2018-04-09T14:45:46.000Z,2018-04-09T14:55:17.000Z,2018-04-10T18:21:23.000Z,2018-04-24T15:03:11.000Z,2018-05-04T00:00:00.000Z
98060,3936,3fc2e32bfc88b2bf0e9d7437503d82dd,delivered,2018-07-17T14:31:34.000Z,2018-07-17T14:45:25.000Z,2018-07-18T15:04:00.000Z,2018-07-26T19:44:43.000Z,2018-08-07T00:00:00.000Z
98061,17158,b6760dcf5d7d3ad17b9875eeee6f0752,delivered,2018-08-12T17:42:03.000Z,2018-08-12T17:55:12.000Z,2018-08-14T13:09:00.000Z,2018-08-17T20:27:40.000Z,2018-08-23T00:00:00.000Z
98062,52982,403d459dc8e857df1180efcd8dda7a89,delivered,2017-06-30T11:57:46.000Z,2017-07-04T03:55:13.000Z,2017-07-05T09:56:43.000Z,2017-07-13T20:41:52.000Z,2017-08-01T00:00:00.000Z
98063,47629,1231dea1667f0c9cafd1d1f975b2fa1b,delivered,2018-08-21T09:31:11.000Z,2018-08-21T09:55:13.000Z,2018-08-21T15:28:00.000Z,2018-08-29T17:08:45.000Z,2018-09-12T00:00:00.000Z
98064,5796,269ad8edf5c7dd6bfbe01dc68832f6ce,delivered,2018-08-16T15:38:33.000Z,2018-08-16T15:50:19.000Z,2018-08-16T15:34:00.000Z,2018-08-22T22:10:59.000Z,2018-08-28T00:00:00.000Z
98065,23532,893d40b53f61002a75eff0c92b557219,delivered,2017-03-19T17:48:50.000Z,2017-03-19T17:48:50.000Z,2017-03-22T09:47:43.000Z,2017-04-01T10:36:59.000Z,2017-04-19T00:00:00.000Z
98066,59668,13f4bad08354705fbeb23f41f08c31c4,delivered,2017-09-17T17:26:55.000Z,2017-09-17T17:35:24.000Z,2017-09-19T13:45:16.000Z,2017-09-28T19:47:46.000Z,2017-10-11T00:00:00.000Z
98067,49941,a900c7725ebcac4b0f0ec847dc715396,delivered,2017-12-06T22:07:04.000Z,2017-12-08T02:54:04.000Z,2017-12-14T21:19:08.000Z,2017-12-22T21:17:01.000Z,2017-12-29T00:00:00.000Z
98068,34296,8f448432fec521b889d6b87b716cc01d,delivered,2017-10-05T20:23:22.000Z,2017-10-07T02:44:54.000Z,2017-10-09T15:48:09.000Z,2017-10-16T22:23:08.000Z,2017-10-31T00:00:00.000Z
98069,72936,cf739f0737d8e40da84e5880f048a994,delivered,2018-03-26T23:37:36.000Z,2018-03-26T23:50:11.000Z,2018-03-28T17:41:38.000Z,2018-04-09T20:34:39.000Z,2018-04-23T00:00:00.000Z
98070,802,c48a0edfbe31112fc8f48c3acfb42e2b,delivered,2018-05-11T15:03:50.000Z,2018-05-11T15:51:52.000Z,2018-05-15T15:03:00.000Z,2018-05-16T23:46:39.000Z,2018-05-23T00:00:00.000Z
98071,93992,f0e14b83b8b12697246a18f91e0377e5,delivered,2018-04-30T17:54:37.000Z,2018-05-03T04:13:06.000Z,2018-05-03T11:08:00.000Z,2018-05-10T21:07:11.000Z,2018-06-01T00:00:00.000Z
98072,87539,6a6d3cd77ef3a533edef69dccf6c0de3,delivered,2018-06-01T17:09:33.000Z,2018-06-01T17:31:27.000Z,2018-06-18T13:03:00.000Z,2018-06-19T17:52:22.000Z,2018-07-11T00:00:00.000Z
98073,43075,46ac596698e8825788743fef0d54caca,delivered,2018-05-16T15:09:03.000Z,2018-05-16T15:34:40.000Z,2018-05-16T13:36:00.000Z,2018-05-22T21:33:08.000Z,2018-06-04T00:00:00.000Z
98074,65883,590df66dc01ee360ffc28411a5b15f0d,delivered,2018-03-29T10:04:18.000Z,2018-03-29T10:27:50.000Z,2018-04-04T10:24:27.000Z,2018-04-16T19:38:49.000Z,2018-04-23T00:00:00.000Z
98075,58268,cbbadd3919b803b6cdeaa2e7811bc47b,delivered,2018-03-05T12:51:15.000Z,2018-03-05T13:09:43.000Z,2018-03-06T21:49:01.000Z,2018-03-20T09:54:44.000Z,2018-03-28T00:00:00.000Z
98076,76430,3b81c43a73c516855c1f690e280e3466,delivered,2018-04-01T17:15:00.000Z,2018-04-02T17:10:23.000Z,2018-04-03T20:22:21.000Z,2018-04-05T14:14:51.000Z,2018-04-13T00:00:00.000Z
98077,74137,190839038ca4b745f67b28a9dcf7386d,delivered,2018-03-31T13:07:51.000Z,2018-03-31T13:27:24.000Z,2018-04-03T00:10:53.000Z,2018-04-18T18:52:31.000Z,2018-04-23T00:00:00.000Z
98078,63175,c870c1f3a9ba62194d1060c0accb18dd,delivered,2017-01-22T11:15:23.000Z,2017-01-22T11:30:16.000Z,2017-01-26T16:27:29.000Z,2017-01-31T19:43:50.000Z,2017-03-02T00:00:00.000Z
98079,54425,42c384d95181d3ee567e8639ff74fff9,delivered,2018-08-05T20:48:32.000Z,2018-08-05T21:04:11.000Z,2018-08-06T13:43:00.000Z,2018-08-09T17:11:49.000Z,2018-08-20T00:00:00.000Z
98080,28320,ca5b8e79b5bbdba8ba16a07bc8d2ca61,delivered,2018-06-11T13:22:19.000Z,2018-06-11T13:39:07.000Z,2018-06-12T14:59:00.000Z,2018-06-21T12:33:01.000Z,2018-06-28T00:00:00.000Z
98081,81973,1c68f342af2c9f303a048d365b0153b7,delivered,2017-11-28T13:23:52.000Z,2017-11-28T13:42:02.000Z,2017-11-30T18:57:12.000Z,2017-12-11T18:09:37.000Z,2017-12-21T00:00:00.000Z
98082,40632,77e08d0d687052633b1762f099173ae8,delivered,2017-08-06T14:41:07.000Z,2017-08-08T03:55:28.000Z,2017-08-08T19:42:09.000Z,2017-08-15T20:05:11.000Z,2017-08-29T00:00:00.000Z
98083,91618,991dd93b0190239b4f3d41151e31d3ba,delivered,2018-08-10T19:41:30.000Z,2018-08-13T14:10:17.000Z,2018-08-13T14:54:00.000Z,2018-08-20T19:32:11.000Z,2018-08-24T00:00:00.000Z
98084,6889,20793c7d8b2f96312e51e2aa27204159,delivered,2017-03-28T08:49:17.000Z,2017-03-28T09:02:48.000Z,2017-04-07T16:08:18.000Z,2017-04-11T14:54:34.000Z,2017-04-17T00:00:00.000Z
98085,84543,8cf92fdbb4f10ea12f1dc018a35aa8c0,delivered,2018-04-07T17:52:04.000Z,2018-04-07T18:08:18.000Z,2018-04-09T20:17:56.000Z,2018-04-10T21:19:16.000Z,2018-04-19T00:00:00.000Z
98086,14908,fe2a47da00335a2a5952630b366abb76,delivered,2018-08-16T15:02:07.000Z,2018-08-16T15:15:27.000Z,2018-08-17T15:08:00.000Z,2018-08-25T14:04:39.000Z,2018-09-11T00:00:00.000Z
98087,51732,b4138bbc55ffe9ddeb824f7e3068fc50,delivered,2018-06-19T20:48:35.000Z,2018-06-19T21:18:33.000Z,2018-06-20T11:48:00.000Z,2018-07-02T21:42:04.000Z,2018-07-12T00:00:00.000Z
98088,20198,d2e26ed6c0129169db27fba17e2c9c75,delivered,2018-01-10T15:19:24.000Z,2018-01-11T02:33:17.000Z,2018-01-12T22:51:42.000Z,2018-01-30T15:39:29.000Z,2018-01-31T00:00:00.000Z
98089,64102,39840651d975d5a257f08661d376e085,delivered,2018-04-24T23:18:29.000Z,2018-04-24T23:30:22.000Z,2018-04-25T14:18:00.000Z,2018-05-03T23:42:27.000Z,2018-05-22T00:00:00.000Z
98090,72778,10951d02d64917a34959abeb8130601e,processing,2018-02-13T21:02:02.000Z,2018-02-15T04:11:21.000Z,"","",2018-03-13T00:00:00.000Z
98091,51824,a68f7b681559723c84a5a758d62be473,delivered,2017-03-30T14:38:07.000Z,2017-03-30T14:50:15.000Z,2017-03-30T16:27:22.000Z,2017-04-10T13:10:14.000Z,2017-04-26T00:00:00.000Z
98092,97408,e5d4d06531c0f91fef9b87eb7d3b98dd,delivered,2018-02-07T23:03:07.000Z,2018-02-08T00:35:23.000Z,2018-02-14T16:18:49.000Z,2018-03-03T13:42:00.000Z,2018-03-08T00:00:00.000Z
98093,75304,f703e71f874db4fb27d67f9d042f29cc,delivered,2017-08-04T22:57:43.000Z,2017-08-05T11:50:18.000Z,2017-08-08T19:49:42.000Z,2017-08-29T12:08:12.000Z,2017-09-08T00:00:00.000Z
98094,65695,92d16bd458db6ad7e89154817101087f,delivered,2017-12-17T11:52:49.000Z,2017-12-19T10:10:46.000Z,2017-12-19T20:57:51.000Z,2017-12-29T15:22:42.000Z,2018-01-16T00:00:00.000Z
98095,57276,ca575ea0d8cb38ef5d4d3bdded6ee535,delivered,2018-05-11T21:40:56.000Z,2018-05-11T21:51:00.000Z,2018-05-15T07:49:00.000Z,2018-06-07T21:42:21.000Z,2018-06-06T00:00:00.000Z
98096,27121,7d9d81483acc12dda194e31e9ba22e9b,delivered,2017-11-29T09:19:33.000Z,2017-11-30T02:20:10.000Z,2017-11-30T20:18:47.000Z,2017-12-01T18:18:59.000Z,2017-12-13T00:00:00.000Z
98097,71503,06d9e69034388abf6da64378e10737b8,delivered,2018-07-30T10:42:40.000Z,2018-07-31T09:10:11.000Z,2018-07-31T14:24:00.000Z,2018-08-09T22:18:29.000Z,2018-09-10T00:00:00.000Z
98098,65511,5ea857730c2e2b2c0eb0cf640d586126,delivered,2018-03-20T16:24:22.000Z,2018-03-21T07:08:14.000Z,2018-03-22T19:34:51.000Z,2018-03-23T22:33:45.000Z,2018-04-16T00:00:00.000Z
98099,91997,935e2b59d8831e7e158e0a2bbf8f91c3,delivered,2017-11-02T12:00:16.000Z,2017-11-02T12:10:21.000Z,2017-11-03T18:13:32.000Z,2017-11-17T16:35:57.000Z,2017-12-05T00:00:00.000Z
98100,71040,9d31a050f1394d02bbad780e3f87eccb,delivered,2018-04-09T20:59:14.000Z,2018-04-10T00:11:50.000Z,2018-04-16T23:05:11.000Z,2018-05-02T17:13:41.000Z,2018-05-07T00:00:00.000Z
98101,74752,68a9fce416cc56ce2950c32b7e70138e,delivered,2017-11-24T12:16:22.000Z,2017-11-24T14:15:27.000Z,2017-11-25T16:46:42.000Z,2017-11-27T19:22:13.000Z,2017-12-08T00:00:00.000Z
98102,19479,c9366610830b7af26c954d0b6c1f68d7,delivered,2017-11-06T19:44:39.000Z,2017-11-07T04:31:14.000Z,2017-11-07T21:35:13.000Z,2017-11-16T19:11:48.000Z,2017-12-08T00:00:00.000Z
98103,11823,8a4902db3aa7fdf0a39bf75a14697e2d,delivered,2017-11-16T17:00:41.000Z,2017-11-16T17:11:11.000Z,2017-11-17T15:32:07.000Z,2017-11-27T20:22:23.000Z,2017-12-08T00:00:00.000Z
98104,36247,6651400020b5bc201756cad655783aa1,delivered,2018-02-05T13:55:53.000Z,2018-02-05T14:10:50.000Z,2018-02-07T22:33:41.000Z,2018-02-20T03:22:14.000Z,2018-03-02T00:00:00.000Z
98105,49936,37f50248620b9081be972779cc175160,delivered,2017-07-07T09:16:02.000Z,2017-07-11T04:10:34.000Z,2017-07-13T19:26:51.000Z,2017-07-27T16:46:44.000Z,2017-07-31T00:00:00.000Z
98106,89303,1d9609dad08db33f39e233dad7556bbe,delivered,2017-11-29T16:31:06.000Z,2017-11-29T18:10:31.000Z,2017-12-01T18:19:41.000Z,2017-12-02T15:56:00.000Z,2017-12-19T00:00:00.000Z
98107,72560,267095b79e3a2844f479ead264721da9,delivered,2018-03-16T16:04:58.000Z,2018-03-16T16:29:28.000Z,2018-03-29T20:33:01.000Z,2018-04-11T16:11:59.000Z,2018-04-27T00:00:00.000Z
98108,43597,0a297271052d25a8fd815cd06ec90aaf,delivered,2018-07-24T10:42:38.000Z,2018-07-24T18:44:17.000Z,2018-07-25T10:39:00.000Z,2018-07-27T22:32:11.000Z,2018-08-01T00:00:00.000Z
98109,90187,9d77978d536fd7c6ca5ec414b63e1459,delivered,2018-01-23T14:06:58.000Z,2018-01-23T14:16:48.000Z,2018-01-24T20:33:10.000Z,2018-01-25T18:42:37.000Z,2018-02-09T00:00:00.000Z
98110,2815,b504b1a3e9c083d7bf927d4b322922eb,delivered,2018-04-22T23:50:13.000Z,2018-04-24T19:10:33.000Z,2018-04-24T15:49:11.000Z,2018-04-27T17:42:45.000Z,2018-05-21T00:00:00.000Z
98111,19085,e2eaf909eb6ba881117aa407992a5ffb,delivered,2016-10-05T11:05:52.000Z,2016-10-07T02:49:09.000Z,2016-11-01T07:13:36.000Z,2016-11-14T15:03:36.000Z,2016-11-25T00:00:00.000Z
98112,31555,cc2999bc678cab0949b90c4759d7a284,delivered,2017-07-05T07:54:13.000Z,2017-07-05T17:36:24.000Z,2017-07-07T17:41:51.000Z,2017-07-18T16:52:30.000Z,2017-08-02T00:00:00.000Z
98113,34659,e582dcf977363d169153a6bd4a7957cf,delivered,2017-03-01T09:49:51.000Z,2017-03-01T10:02:23.000Z,2017-03-01T11:16:02.000Z,2017-03-03T12:14:12.000Z,2017-03-22T00:00:00.000Z
98114,46577,1816598bbdabc09eaf2174d9e02e0606,delivered,2018-01-14T21:51:44.000Z,2018-01-14T22:09:11.000Z,2018-01-23T21:42:24.000Z,2018-02-06T00:03:47.000Z,2018-02-16T00:00:00.000Z
98115,50700,b3727b62c265499751024ab759727674,delivered,2017-12-02T16:49:51.000Z,2017-12-02T16:59:07.000Z,2017-12-05T21:29:57.000Z,2017-12-28T19:59:09.000Z,2017-12-29T00:00:00.000Z
98116,30587,bd1e486b080a92e66f91c5486282422f,delivered,2018-07-02T21:18:49.000Z,2018-07-02T21:30:24.000Z,2018-07-04T16:10:00.000Z,2018-07-12T21:25:48.000Z,2018-07-30T00:00:00.000Z
98117,59017,0fea0565345cd41b6a9bbac1800639cf,delivered,2018-03-08T17:45:44.000Z,2018-03-10T04:08:50.000Z,2018-03-12T17:38:42.000Z,2018-03-26T20:33:46.000Z,2018-04-03T00:00:00.000Z
98118,7597,945bbdd66669edb480ca9f0037ed11b0,delivered,2017-10-10T15:38:41.000Z,2017-10-10T15:56:24.000Z,2017-10-13T15:58:03.000Z,2017-11-29T00:21:54.000Z,2017-11-16T00:00:00.000Z
98119,40910,5b167c32a8669a3c04fdd22e5764e867,delivered,2018-08-17T14:24:16.000Z,2018-08-18T02:49:50.000Z,2018-08-21T13:15:00.000Z,2018-08-25T12:03:25.000Z,2018-09-03T00:00:00.000Z
98120,80124,b65a9099b9f6617410e0f5fb0b9e1fdc,delivered,2017-03-09T19:12:19.000Z,2017-03-09T19:12:19.000Z,2017-03-10T09:27:21.000Z,2017-03-14T11:48:06.000Z,2017-03-31T00:00:00.000Z
98121,21729,58d1f504d2fb65199e4951dd2aaf7d89,delivered,2017-12-18T15:48:58.000Z,2017-12-18T17:15:23.000Z,2017-12-19T20:08:55.000Z,2017-12-28T01:04:22.000Z,2018-01-12T00:00:00.000Z
98122,13682,7ab7584d518d5220c4d8f5245c28181e,delivered,2017-06-11T13:57:28.000Z,2017-06-13T04:10:32.000Z,2017-06-14T13:08:14.000Z,2017-06-26T09:27:34.000Z,2017-07-05T00:00:00.000Z
98123,54818,c4cce729f23dd590b26da3aca2d8c598,delivered,2017-12-04T14:04:33.000Z,2017-12-04T16:49:02.000Z,2017-12-12T21:36:53.000Z,2018-01-04T18:18:30.000Z,2018-01-03T00:00:00.000Z
98124,84021,c9dbbf55ed1dfc04a2f9339a0887d765,delivered,2018-04-04T14:14:43.000Z,2018-04-05T02:27:51.000Z,2018-04-06T23:44:51.000Z,2018-04-12T17:05:56.000Z,2018-04-27T00:00:00.000Z
98125,89586,fd248e3e14c80dc42d16e6d75bd4666d,delivered,2018-06-10T11:07:46.000Z,2018-06-10T11:37:42.000Z,2018-06-11T14:02:00.000Z,2018-06-25T18:12:33.000Z,2018-07-24T00:00:00.000Z
98126,76053,3ee995f2432d1efdb2369e87acc095d2,delivered,2017-05-19T15:03:20.000Z,2017-05-19T15:10:21.000Z,2017-05-22T07:22:01.000Z,2017-05-31T11:25:42.000Z,2017-06-12T00:00:00.000Z
98127,6377,1bb460f1a118ffc0218e3c7e61a59029,delivered,2018-06-29T08:00:35.000Z,2018-06-29T08:40:59.000Z,2018-06-29T09:02:00.000Z,2018-07-04T17:16:44.000Z,2018-07-23T00:00:00.000Z
98128,59643,869f303aa6f137c9295a0c115de2f771,delivered,2017-12-10T16:50:46.000Z,2017-12-10T17:11:13.000Z,2017-12-11T20:47:56.000Z,2017-12-21T11:46:54.000Z,2018-01-04T00:00:00.000Z
98129,26184,3a55ce70e083a313526038fabb9b626f,delivered,2017-09-22T19:54:54.000Z,2017-09-26T04:14:17.000Z,2017-09-26T21:22:16.000Z,2017-10-03T19:28:08.000Z,2017-10-18T00:00:00.000Z
98130,29927,564056ed2b1aba6010b16c2dc89735b6,delivered,2018-06-07T10:38:12.000Z,2018-06-07T11:00:03.000Z,2018-06-07T14:45:00.000Z,2018-06-15T13:11:32.000Z,2018-07-30T00:00:00.000Z
98131,75189,41c4425628d692f2d1b59c3c6702429e,delivered,2018-02-13T17:27:56.000Z,2018-02-15T04:11:10.000Z,2018-02-16T02:18:33.000Z,2018-03-14T22:11:23.000Z,2018-03-20T00:00:00.000Z
98132,40462,6c4e764954bc530adac8b0842d8f1647,unavailable,2017-08-12T14:18:34.000Z,2017-08-12T18:35:16.000Z,"","",2017-09-13T00:00:00.000Z
98133,71522,fa80bac6d7ac4a52affb445c87f7c58c,delivered,2018-06-09T12:56:23.000Z,2018-06-09T13:15:24.000Z,2018-06-11T14:33:00.000Z,2018-06-12T16:56:57.000Z,2018-06-20T00:00:00.000Z
98134,85613,d40956f82498404a78bdefbed0d005b1,delivered,2018-04-26T22:31:45.000Z,2018-04-26T22:51:16.000Z,2018-04-27T10:15:00.000Z,2018-05-05T17:03:35.000Z,2018-05-16T00:00:00.000Z
98135,7822,942e1205a3ca6fd0147718ac16f4bb54,delivered,2017-11-14T18:53:55.000Z,2017-11-17T03:35:39.000Z,2017-11-24T23:11:55.000Z,2018-01-05T12:28:30.000Z,2017-12-08T00:00:00.000Z
98136,718,56a726fa0f40d3678696e62aaed9690d,delivered,2017-01-25T00:46:17.000Z,2017-01-25T01:02:14.000Z,2017-01-27T10:51:56.000Z,2017-01-31T17:43:01.000Z,2017-03-02T00:00:00.000Z
98137,56798,40ccf6af09b0aadbf3e2710fb2f17715,delivered,2018-07-19T21:10:33.000Z,2018-07-19T21:23:08.000Z,2018-07-23T15:35:00.000Z,2018-08-03T13:16:39.000Z,2018-08-09T00:00:00.000Z
98138,94249,b337ccac04e3f93847d718df9505597e,delivered,2018-04-10T11:59:52.000Z,2018-04-10T12:10:54.000Z,2018-04-10T22:41:49.000Z,2018-04-11T23:25:42.000Z,2018-04-25T00:00:00.000Z
98139,56916,cb110387675cb9e3354ff5fc1b25346f,delivered,2018-04-04T09:32:27.000Z,2018-04-04T11:09:55.000Z,2018-04-04T21:36:40.000Z,2018-04-12T22:56:29.000Z,2018-04-27T00:00:00.000Z
98140,22837,53d8a8410e514c1b8470c9279b28d952,delivered,2017-06-19T10:14:41.000Z,2017-06-21T10:10:14.000Z,2017-06-21T13:11:13.000Z,2017-07-05T12:29:51.000Z,2017-07-11T00:00:00.000Z
98141,54117,fce62b229aadb876d9be47556c0694ed,delivered,2017-10-21T09:09:48.000Z,2017-10-24T03:35:22.000Z,2017-10-25T18:09:56.000Z,2017-10-31T18:42:16.000Z,2017-11-13T00:00:00.000Z
98142,75206,ae647800f7009520d784c9c9ab2de7be,delivered,2018-03-03T18:45:18.000Z,2018-03-06T03:55:45.000Z,2018-03-06T21:32:35.000Z,2018-03-22T02:33:25.000Z,2018-03-28T00:00:00.000Z
98143,31843,dc61ac41c305778ea271d378bc4c4b85,delivered,2017-11-24T05:49:16.000Z,2017-11-24T05:56:57.000Z,2017-11-25T12:54:39.000Z,2017-12-04T16:36:54.000Z,2017-12-19T00:00:00.000Z
98144,33952,a0aac3e398c28aa322af7ab1a9b24c85,shipped,2017-05-10T21:12:11.000Z,2017-05-10T21:25:13.000Z,2017-05-16T14:35:30.000Z,"",2017-05-26T00:00:00.000Z
98145,61109,c854a1f42d7cddb25891587ddd91caa6,delivered,2017-10-27T09:21:11.000Z,2017-10-27T09:35:24.000Z,2017-10-27T20:09:57.000Z,2017-11-07T21:45:33.000Z,2017-11-28T00:00:00.000Z
98146,18353,a2b014e25e47aea28f291905e3fb2ac2,shipped,2017-11-23T15:46:00.000Z,2017-11-23T15:55:29.000Z,2017-11-27T12:32:08.000Z,"",2017-12-13T00:00:00.000Z
98147,44008,3316b67b63d43c414af962eb7452d56a,delivered,2018-03-22T00:13:47.000Z,2018-03-22T00:28:19.000Z,2018-03-22T21:13:32.000Z,2018-03-26T17:13:22.000Z,2018-04-04T00:00:00.000Z
98148,77969,a4f4f63d38c826451e0f6482ed4b59d3,delivered,2017-08-25T21:14:28.000Z,2017-08-29T04:50:24.000Z,2017-08-30T16:08:31.000Z,2017-09-05T21:57:44.000Z,2017-09-26T00:00:00.000Z
98149,40703,0eec617eceb2ecbaec84cb904530b048,delivered,2018-07-03T14:28:36.000Z,2018-07-05T16:11:14.000Z,2018-07-04T13:32:00.000Z,2018-07-09T23:56:28.000Z,2018-07-30T00:00:00.000Z
98150,1853,a9ebd6bcbc1aed90a92d93c774f2cdd2,delivered,2017-10-31T22:38:42.000Z,2017-10-31T22:50:11.000Z,2017-11-03T20:21:32.000Z,2017-11-09T20:26:32.000Z,2017-11-23T00:00:00.000Z
98151,68864,c6ee046b85d59deed2e71242e970d437,delivered,2018-02-18T22:03:31.000Z,2018-02-19T17:47:29.000Z,2018-02-20T19:18:56.000Z,2018-02-25T13:26:39.000Z,2018-03-06T00:00:00.000Z
98152,37249,18c997e8b15aae56ff3f0e3594c29170,delivered,2017-05-09T20:41:48.000Z,2017-05-09T20:50:20.000Z,2017-05-10T11:25:55.000Z,2017-05-16T12:18:17.000Z,2017-05-29T00:00:00.000Z
98153,70359,b6162f47d6adbaf673e92b13e9358d89,delivered,2018-08-26T18:17:04.000Z,2018-08-28T04:23:58.000Z,2018-08-28T14:54:00.000Z,2018-08-29T12:08:34.000Z,2018-09-03T00:00:00.000Z
