SK_ORDER,DES_PAYMENT_TYPE,QTT_INSTALLMENT,VAL_PAYMENT
9633,boleto,1,94.12
72161,credit_card,9,97.89
56340,credit_card,2,100.34
81064,credit_card,10,140.91
38409,credit_card,1,287.77
82009,credit_card,1,41.10
54706,credit_card,2,99.90
10178,credit_card,1,64.03
83697,debit_card,1,82.51
90005,credit_card,6,67.47
3533,credit_card,1,96.22
65241,credit_card,2,173.61
2457,credit_card,1,56.78
49307,credit_card,1,64.49
93043,credit_card,1,104.56
85921,credit_card,1,27.36
52376,credit_card,5,76.02
77896,voucher,1,24.30
37437,credit_card,9,97.88
59012,credit_card,4,227.88
35628,credit_card,3,63.27
10434,credit_card,6,63.34
47256,boleto,1,41.02
87095,voucher,1,6.67
37274,credit_card,1,159.62
95405,credit_card,1,90.88
16883,credit_card,1,81.78
50788,credit_card,6,103.11
12609,credit_card,1,77.89
12754,boleto,1,208.71
36110,credit_card,1,40.24
27697,credit_card,6,83.52
91336,boleto,1,147.80
37081,boleto,1,126.23
18182,credit_card,5,164.10
66929,credit_card,1,119.06
40814,boleto,1,272.22
41132,credit_card,1,233.89
59998,credit_card,3,251.40
22212,credit_card,1,54.38
79810,credit_card,1,93.30
19349,credit_card,2,74.21
18852,boleto,1,50.00
23227,boleto,1,423.16
71573,boleto,1,44.08
51152,credit_card,1,98.23
91631,credit_card,2,69.14
44252,boleto,1,143.45
55864,boleto,1,161.53
53212,credit_card,1,58.27
35155,credit_card,6,1019.99
70126,credit_card,2,66.27
76386,credit_card,8,608.88
1821,credit_card,2,144.40
66302,credit_card,3,170.29
26047,credit_card,2,143.36
72746,credit_card,1,62.39
42298,credit_card,3,75.46
96786,credit_card,1,70.02
98726,voucher,1,47.69
80694,credit_card,8,499.29
21997,credit_card,2,92.85
73758,credit_card,3,151.13
65254,credit_card,5,56.03
12275,credit_card,2,101.73
73319,credit_card,2,125.43
17677,credit_card,1,109.67
50591,credit_card,8,105.38
480,credit_card,8,224.84
14950,credit_card,8,166.04
48387,credit_card,3,38.52
93357,credit_card,3,171.75
48184,credit_card,1,343.08
98561,credit_card,10,425.24
48425,credit_card,1,74.16
98102,credit_card,1,148.12
52857,credit_card,1,181.60
33170,credit_card,1,74.03
44666,voucher,1,19.76
46344,credit_card,3,229.63
61320,debit_card,1,74.74
24436,credit_card,1,61.00
6706,credit_card,1,78.20
90466,credit_card,2,35.00
47823,credit_card,1,51.70
9937,credit_card,8,80.36
6839,credit_card,8,83.15
69237,credit_card,2,108.76
41588,credit_card,1,75.01
41191,credit_card,5,138.15
1854,boleto,1,33.34
92654,credit_card,2,164.67
62065,credit_card,6,133.84
98269,credit_card,8,278.28
32821,credit_card,1,76.15
80890,credit_card,1,39.01
12145,boleto,1,35.79
59124,debit_card,1,40.28
12294,credit_card,5,186.44
80005,credit_card,1,21.48
88687,boleto,1,212.00
27804,credit_card,1,109.35
34383,credit_card,3,32.77
73003,boleto,1,81.01
12799,credit_card,2,133.76
43217,voucher,1,100.00
58940,credit_card,2,137.35
35811,credit_card,2,90.93
35066,credit_card,2,71.72
46739,credit_card,1,75.17
49954,credit_card,1,30.75
50775,boleto,1,275.89
12092,credit_card,1,75.07
21514,boleto,1,60.14
78885,credit_card,1,117.90
3889,credit_card,2,104.10
88229,credit_card,2,114.93
69309,boleto,1,75.16
52590,credit_card,3,220.66
75117,credit_card,2,121.76
25661,credit_card,7,77.57
4302,credit_card,1,220.28
73286,credit_card,1,45.62
4532,credit_card,1,317.85
23081,boleto,1,33.84
6428,credit_card,7,223.80
3427,boleto,1,292.11
1954,credit_card,1,93.39
74714,credit_card,2,66.33
75012,boleto,1,102.02
9192,credit_card,5,125.63
84395,credit_card,8,225.56
98808,boleto,1,327.01
31458,credit_card,1,72.70
55836,boleto,1,149.92
71756,boleto,1,618.82
15777,boleto,1,47.60
40291,credit_card,2,173.23
45477,credit_card,10,558.74
8202,credit_card,4,117.82
68883,credit_card,4,40.85
17246,credit_card,3,70.46
85925,credit_card,7,1305.51
66140,credit_card,6,173.53
18961,credit_card,2,42.38
23196,credit_card,2,106.87
54187,boleto,1,202.53
92861,credit_card,8,138.60
24888,credit_card,10,1079.98
73555,credit_card,6,1047.99
73803,credit_card,6,141.73
90818,boleto,1,38.78
20619,debit_card,1,354.24
47260,credit_card,2,138.09
71563,credit_card,1,101.26
87356,boleto,1,97.65
8314,boleto,1,75.68
47057,credit_card,8,1243.66
80592,credit_card,3,164.13
26767,boleto,1,89.05
69221,credit_card,1,80.63
77973,credit_card,5,56.15
64258,boleto,1,411.21
35072,credit_card,1,91.39
1699,credit_card,3,161.67
68337,credit_card,6,120.35
16721,credit_card,2,89.57
36148,credit_card,7,75.33
303,boleto,1,78.22
55033,credit_card,6,69.12
62242,boleto,1,84.16
4638,credit_card,1,51.13
59609,credit_card,3,53.54
76491,credit_card,1,50.48
54766,credit_card,3,220.58
53857,credit_card,1,20.24
44180,credit_card,1,78.38
30823,voucher,1,10.70
33237,credit_card,10,760.78
41282,credit_card,8,513.14
40618,credit_card,5,233.80
47637,credit_card,2,60.85
14057,credit_card,4,49.10
46032,credit_card,2,111.13
13500,credit_card,2,150.14
70841,boleto,1,174.77
76191,credit_card,2,142.30
26557,credit_card,7,144.82
78542,credit_card,1,44.95
28143,credit_card,4,45.05
61492,credit_card,4,74.30
84344,credit_card,1,58.17
52133,credit_card,10,114.36
66029,credit_card,12,126.57
50468,credit_card,1,56.38
91728,credit_card,2,62.99
1326,credit_card,5,133.90
26664,credit_card,7,70.89
77677,credit_card,5,189.57
3956,credit_card,1,64.00
36091,boleto,1,46.10
96464,credit_card,6,139.52
75922,credit_card,10,425.40
40981,credit_card,1,45.00
42169,boleto,1,45.80
49270,credit_card,2,358.50
94572,credit_card,1,112.30
2809,credit_card,2,45.00
77242,credit_card,4,40.10
94600,credit_card,1,9.25
90420,voucher,1,50.00
68716,credit_card,4,366.65
30137,credit_card,1,81.96
52333,credit_card,3,118.35
80234,boleto,1,106.78
33673,credit_card,2,64.03
74096,credit_card,1,5.50
65459,boleto,1,35.72
79901,credit_card,2,119.05
56445,credit_card,10,1220.73
43656,boleto,1,52.75
2069,credit_card,3,379.20
78496,credit_card,7,149.14
91312,boleto,1,148.12
11255,credit_card,1,17.96
37755,boleto,1,223.72
93074,credit_card,2,47.77
20814,boleto,1,162.25
96077,credit_card,3,77.57
78825,boleto,1,177.20
26276,credit_card,6,68.13
39479,credit_card,3,33.18
47019,credit_card,8,1458.51
42825,credit_card,1,58.05
70844,boleto,1,54.01
56743,credit_card,6,757.95
47194,credit_card,10,119.19
86311,credit_card,5,240.68
46857,credit_card,5,133.46
10769,voucher,1,100.00
30133,credit_card,10,145.37
45789,boleto,1,31.77
94915,credit_card,8,95.37
2711,credit_card,8,118.87
77414,credit_card,2,111.21
59877,boleto,1,155.18
92645,credit_card,3,149.32
32736,credit_card,1,367.56
37887,boleto,1,177.36
42296,credit_card,4,41.14
33492,credit_card,4,219.18
84753,credit_card,4,42.78
51564,boleto,1,85.81
63068,credit_card,2,167.45
75107,credit_card,1,30.13
16765,credit_card,5,146.49
20409,credit_card,6,183.80
94641,boleto,1,70.89
60297,credit_card,1,101.25
17706,credit_card,8,585.39
5007,credit_card,6,132.72
51877,boleto,1,87.54
35940,credit_card,3,143.48
71903,credit_card,8,178.42
4936,credit_card,1,97.20
80517,debit_card,1,37.61
25874,boleto,1,33.68
1052,credit_card,3,74.49
23523,boleto,1,368.94
75539,credit_card,8,365.38
55080,credit_card,5,264.98
85043,credit_card,4,90.18
47913,credit_card,4,136.64
21303,boleto,1,777.76
69167,credit_card,1,130.26
76454,voucher,1,5.09
86133,voucher,1,1.92
50708,credit_card,4,57.35
10964,credit_card,2,181.24
60910,credit_card,1,107.78
41083,boleto,1,89.63
44986,credit_card,1,56.78
56834,boleto,1,279.91
36118,boleto,1,35.00
92528,credit_card,4,40.09
49069,voucher,1,100.00
95769,credit_card,4,141.08
3697,credit_card,2,143.06
17697,credit_card,2,117.12
78848,credit_card,1,32.38
48146,credit_card,15,1635.64
16962,credit_card,8,148.68
57357,credit_card,3,93.01
2150,credit_card,3,75.03
74678,credit_card,3,253.74
1217,credit_card,2,197.27
86144,voucher,1,14.34
34479,boleto,1,31.75
61374,boleto,1,36.95
70975,boleto,1,56.10
99337,credit_card,1,341.00
92605,credit_card,3,99.35
12772,credit_card,1,229.24
44866,boleto,1,283.78
40723,credit_card,5,56.50
58551,credit_card,1,18.74
71555,credit_card,3,39.60
28884,credit_card,1,42.40
34386,boleto,1,48.13
3095,voucher,1,206.88
93500,credit_card,2,127.60
30489,debit_card,1,123.21
46622,credit_card,2,71.45
18022,credit_card,3,147.15
11955,credit_card,1,166.59
33593,boleto,1,35.23
77659,credit_card,4,146.83
39461,credit_card,1,56.60
83026,credit_card,1,37.58
18219,credit_card,4,45.44
63505,credit_card,2,155.14
34079,credit_card,2,111.21
20445,boleto,1,69.12
50525,credit_card,8,307.90
9229,credit_card,2,484.65
41395,credit_card,1,51.59
49644,credit_card,3,190.43
38945,credit_card,8,282.62
12586,credit_card,1,83.17
63211,credit_card,1,85.21
43246,credit_card,3,113.94
29044,credit_card,10,624.90
92669,credit_card,2,59.91
5708,credit_card,10,314.92
97341,credit_card,2,111.34
40254,credit_card,1,92.60
28837,credit_card,2,100.60
37362,credit_card,5,112.37
19093,credit_card,3,121.68
77879,credit_card,2,138.60
3530,credit_card,5,254.04
10749,boleto,1,106.38
41419,credit_card,2,862.41
33061,boleto,1,27.86
67905,boleto,1,344.32
42577,debit_card,1,86.71
20540,credit_card,2,117.12
65911,credit_card,6,117.40
71791,credit_card,3,71.14
36281,boleto,1,87.66
70927,credit_card,6,191.56
30110,credit_card,10,167.41
42827,boleto,1,38.01
33251,credit_card,3,94.47
94542,credit_card,3,297.07
37840,credit_card,10,570.94
77566,credit_card,1,75.08
85187,credit_card,10,188.44
13016,boleto,1,45.61
26939,boleto,1,314.84
57167,debit_card,1,104.83
77225,credit_card,1,148.06
30134,credit_card,3,65.71
52618,boleto,1,185.20
36466,voucher,1,5.22
42026,credit_card,3,164.56
51464,credit_card,1,159.63
31351,credit_card,1,37.89
3089,voucher,1,110.42
35271,credit_card,2,147.17
90483,credit_card,8,133.39
31354,credit_card,10,374.07
17832,credit_card,3,103.19
76327,boleto,1,200.87
97265,credit_card,3,135.29
66067,credit_card,2,42.05
77022,credit_card,1,112.30
35009,credit_card,3,33.47
84092,credit_card,6,347.39
42376,credit_card,3,90.26
49683,credit_card,2,50.69
49448,boleto,1,31.77
24626,boleto,1,163.93
48283,credit_card,2,54.11
74389,credit_card,10,1368.11
10362,credit_card,2,126.52
48041,credit_card,4,44.09
73367,credit_card,1,161.05
46415,voucher,1,8.88
17389,credit_card,5,53.10
72716,credit_card,5,106.87
35366,credit_card,4,636.74
78117,credit_card,1,44.58
92916,boleto,1,75.58
22513,boleto,1,64.10
27946,credit_card,1,55.13
3164,credit_card,2,118.48
35590,credit_card,1,36.42
10098,boleto,1,168.40
52832,credit_card,3,64.01
27662,credit_card,8,342.02
58631,credit_card,4,112.28
26070,credit_card,1,114.90
29171,credit_card,4,49.54
41067,voucher,1,150.00
75001,credit_card,2,50.65
40199,credit_card,1,133.96
68529,credit_card,3,87.20
9797,credit_card,5,70.64
95821,voucher,1,32.49
77638,credit_card,1,62.12
93181,credit_card,1,36.39
31916,credit_card,1,126.56
1824,credit_card,4,96.47
85250,credit_card,9,94.35
83877,boleto,1,58.30
9340,boleto,1,128.86
46656,credit_card,1,983.54
18633,credit_card,1,49.10
42100,boleto,1,104.30
13940,voucher,1,20.00
96034,boleto,1,126.69
51133,credit_card,6,76.18
74407,credit_card,1,123.69
13254,credit_card,5,545.06
98297,credit_card,1,108.63
95915,credit_card,10,226.12
81833,boleto,1,187.64
55192,credit_card,1,74.16
53793,boleto,1,134.59
38692,credit_card,5,50.00
13881,credit_card,10,132.52
15063,credit_card,10,320.82
31785,debit_card,1,97.55
88833,credit_card,5,467.51
17362,voucher,1,7.11
8493,credit_card,1,76.74
12322,credit_card,1,82.98
40727,boleto,1,26.86
40456,credit_card,5,193.78
99370,credit_card,7,73.10
34495,credit_card,1,108.20
40392,credit_card,5,87.72
28056,credit_card,8,381.86
13511,credit_card,1,118.35
88671,boleto,1,243.25
22830,credit_card,10,1162.88
34389,boleto,1,39.09
72956,credit_card,1,241.25
26850,credit_card,6,316.53
40046,credit_card,3,162.89
8280,credit_card,7,478.14
38294,credit_card,6,147.96
90677,credit_card,1,131.05
6557,credit_card,10,352.10
94870,credit_card,3,63.01
31287,boleto,1,300.15
50063,credit_card,1,46.84
72996,voucher,1,12.66
13363,credit_card,3,32.59
26938,credit_card,4,178.08
95734,credit_card,1,142.13
82657,credit_card,4,104.22
31195,boleto,1,63.83
60634,credit_card,1,149.68
32071,credit_card,10,352.55
19934,boleto,1,303.42
40828,boleto,1,82.23
86921,credit_card,3,151.23
50227,credit_card,1,58.37
70903,credit_card,8,339.33
71518,credit_card,1,34.89
93825,credit_card,1,35.59
41022,credit_card,3,62.98
2764,credit_card,1,43.29
22362,credit_card,4,112.35
53386,credit_card,8,231.88
83411,boleto,1,61.40
81059,credit_card,2,195.86
98316,boleto,1,43.88
72015,credit_card,1,276.18
22951,credit_card,1,68.43
36705,credit_card,6,338.52
85806,credit_card,3,66.01
72442,boleto,1,106.67
73424,credit_card,2,203.57
33499,credit_card,8,99.43
20902,credit_card,1,100.00
33238,debit_card,1,27.77
55452,credit_card,3,63.17
23777,boleto,1,218.96
99439,credit_card,5,271.01
16295,credit_card,2,127.92
62599,credit_card,1,120.43
36655,credit_card,4,158.08
78649,credit_card,5,283.67
66992,boleto,1,72.14
38624,credit_card,4,46.22
97005,boleto,1,67.22
21985,credit_card,1,70.27
71564,credit_card,1,32.37
26257,credit_card,3,174.61
20503,credit_card,2,139.60
74488,credit_card,1,14.07
53980,credit_card,3,39.00
95911,credit_card,1,53.47
5534,credit_card,3,196.50
85477,credit_card,1,82.98
60106,credit_card,1,68.35
88722,credit_card,2,168.52
47175,credit_card,10,232.18
3300,credit_card,1,48.19
6076,credit_card,1,34.00
17301,credit_card,1,89.07
68354,credit_card,1,204.40
68840,credit_card,3,67.44
40005,boleto,1,42.68
55809,credit_card,1,92.79
71566,credit_card,1,97.71
65261,credit_card,4,190.25
27945,credit_card,5,571.16
67311,credit_card,6,2204.04
27500,credit_card,2,48.22
2704,credit_card,1,10.01
97433,credit_card,2,119.93
60821,credit_card,1,83.46
9975,boleto,1,45.07
76539,credit_card,3,193.17
97530,voucher,1,9.02
36523,voucher,1,9.83
21336,credit_card,10,105.18
49685,credit_card,10,475.84
13831,credit_card,1,107.10
32899,voucher,1,68.89
62781,boleto,1,84.80
80935,boleto,1,42.68
45193,credit_card,3,829.17
60845,credit_card,1,47.68
47322,credit_card,2,66.31
2931,boleto,1,73.44
45482,boleto,1,212.05
91333,boleto,1,1246.97
37503,credit_card,3,159.79
41904,credit_card,2,308.80
30673,credit_card,1,168.80
18821,credit_card,1,163.80
7690,credit_card,7,73.49
23655,credit_card,2,72.66
56831,credit_card,1,126.86
11460,credit_card,1,29.00
10958,boleto,1,38.39
86605,boleto,1,97.87
78428,boleto,1,57.04
77412,credit_card,5,315.94
73891,credit_card,1,172.97
92852,credit_card,2,255.80
67364,credit_card,10,435.60
70195,boleto,1,55.43
93326,voucher,1,123.82
77592,boleto,1,131.00
7099,credit_card,1,115.00
50050,credit_card,1,257.44
81232,boleto,1,77.51
45654,credit_card,1,70.90
9385,boleto,1,48.13
48927,boleto,1,119.08
16147,credit_card,3,129.06
37289,boleto,1,49.02
59933,credit_card,2,28.30
54019,boleto,1,117.94
92833,credit_card,6,160.50
97835,credit_card,10,119.24
52439,credit_card,1,200.76
23930,boleto,1,31.24
67489,credit_card,5,54.10
7178,boleto,1,103.36
85136,credit_card,4,83.32
62338,credit_card,2,201.23
10901,credit_card,1,51.64
44333,credit_card,1,0.77
52305,credit_card,1,3.68
46689,credit_card,1,53.61
78905,credit_card,3,94.12
68766,boleto,1,56.42
18114,credit_card,5,128.48
57342,credit_card,1,133.17
82712,credit_card,1,63.68
24907,boleto,1,192.50
97176,credit_card,1,26.94
28601,credit_card,1,25.29
44231,boleto,1,152.71
93783,credit_card,1,90.75
48677,credit_card,7,74.83
59547,boleto,1,147.15
29854,boleto,1,64.00
60070,credit_card,10,106.23
1234,credit_card,4,103.79
2717,credit_card,9,196.40
86588,boleto,1,114.34
6681,credit_card,2,26.24
95162,credit_card,6,129.91
89669,credit_card,3,120.61
60171,credit_card,1,72.07
39365,credit_card,1,118.90
42603,credit_card,10,2124.78
84725,credit_card,1,61.69
31517,credit_card,1,41.98
5651,boleto,1,469.52
33030,credit_card,1,69.44
38132,credit_card,10,199.51
84776,credit_card,2,173.60
75720,credit_card,4,847.32
73690,credit_card,2,101.27
99257,credit_card,2,71.43
34267,credit_card,1,9.60
36897,credit_card,1,8.39
40219,credit_card,4,117.17
49274,credit_card,1,64.52
79039,credit_card,6,306.97
6788,boleto,1,461.77
43448,credit_card,2,130.13
87252,boleto,1,36.01
75458,credit_card,2,176.09
76552,credit_card,2,119.00
3349,credit_card,10,230.74
71763,voucher,1,19.69
37727,credit_card,3,35.00
2167,credit_card,4,89.75
72484,boleto,1,141.41
78054,credit_card,2,297.12
59438,credit_card,3,441.11
94042,boleto,1,28.09
48314,credit_card,1,125.05
15506,credit_card,1,76.72
34167,credit_card,2,118.27
15020,boleto,1,91.13
60920,credit_card,2,29.42
10582,credit_card,4,83.15
61965,credit_card,1,58.13
96711,voucher,1,49.29
2714,boleto,1,49.55
5061,credit_card,1,31.27
28574,credit_card,10,233.88
86149,voucher,1,124.01
51868,voucher,1,3.64
20309,credit_card,8,84.18
54631,credit_card,2,142.96
34873,credit_card,6,69.03
93516,credit_card,7,159.10
78863,credit_card,9,196.29
62419,credit_card,10,175.82
71163,boleto,1,138.55
42242,voucher,1,200.00
52003,voucher,1,86.72
90889,boleto,1,122.55
27427,credit_card,1,58.40
64165,credit_card,3,36.75
35769,credit_card,1,20.85
72823,credit_card,4,266.66
93539,credit_card,4,266.40
794,credit_card,4,124.29
39299,credit_card,10,120.47
82156,credit_card,4,146.26
28753,boleto,1,91.79
46611,credit_card,1,93.29
14247,credit_card,4,44.38
2937,boleto,1,87.64
34563,voucher,1,79.98
36373,debit_card,1,127.38
35685,credit_card,5,138.50
56443,credit_card,3,75.53
47617,credit_card,3,39.05
34691,boleto,1,42.88
33490,boleto,1,89.17
62343,boleto,1,138.97
88990,credit_card,10,238.19
71910,credit_card,3,47.69
43420,boleto,1,188.42
48760,credit_card,5,160.81
39777,credit_card,3,194.37
60646,credit_card,5,497.47
39812,credit_card,5,54.89
76556,boleto,1,41.00
77099,credit_card,3,203.42
50293,credit_card,2,98.51
15014,credit_card,3,31.79
19503,credit_card,3,118.10
81127,credit_card,2,50.00
4662,credit_card,3,155.98
21238,credit_card,6,116.76
12178,credit_card,5,115.04
84492,credit_card,6,145.56
3913,credit_card,3,61.11
67182,boleto,1,77.57
15003,boleto,1,125.29
21679,boleto,1,65.51
64377,credit_card,8,689.38
30921,boleto,1,115.60
96353,credit_card,2,220.49
47765,credit_card,1,41.46
94781,credit_card,6,181.46
96534,boleto,1,180.71
49823,boleto,1,1963.14
10080,boleto,1,65.71
18254,boleto,1,54.44
92648,voucher,1,117.45
8329,credit_card,2,68.48
90219,credit_card,4,87.41
23660,boleto,1,77.51
27284,boleto,1,62.01
57979,credit_card,3,230.70
17962,credit_card,1,45.09
40742,credit_card,2,303.79
93186,credit_card,5,55.00
86022,boleto,1,876.50
41510,credit_card,8,340.07
26089,boleto,1,444.24
7805,boleto,1,178.44
76171,boleto,1,139.14
66594,credit_card,6,126.19
29986,boleto,1,40.00
1967,credit_card,5,56.50
3242,boleto,1,123.40
96481,credit_card,10,239.68
4386,credit_card,1,87.06
65007,credit_card,1,66.44
1390,boleto,1,486.30
64745,credit_card,6,1293.27
80964,credit_card,2,106.38
90191,boleto,1,174.97
22805,credit_card,9,92.30
45126,credit_card,2,52.46
97654,credit_card,1,32.68
36432,boleto,1,100.00
47470,credit_card,5,490.36
43544,credit_card,3,66.69
64362,credit_card,1,127.40
57163,credit_card,1,107.95
3138,credit_card,10,150.60
7536,credit_card,6,325.54
8356,boleto,1,393.90
43647,credit_card,1,86.02
91905,credit_card,10,287.56
63968,boleto,1,213.05
11208,credit_card,5,115.04
75245,voucher,1,46.25
19811,credit_card,7,123.89
82138,boleto,1,136.56
61405,credit_card,10,115.00
11583,credit_card,2,124.42
77708,credit_card,1,137.60
91188,credit_card,1,38.29
86273,boleto,1,130.84
81598,credit_card,6,108.36
70664,boleto,1,189.00
8012,credit_card,1,9.49
77209,credit_card,3,70.63
74785,credit_card,1,71.23
6102,credit_card,3,156.16
26654,credit_card,1,68.19
69946,credit_card,1,28.13
86547,credit_card,1,55.00
52070,voucher,1,64.64
53868,credit_card,1,41.84
12961,credit_card,3,67.39
84270,credit_card,4,72.97
18946,credit_card,1,17.61
36606,credit_card,2,130.11
31757,credit_card,1,52.38
16336,credit_card,10,1988.55
86223,credit_card,2,165.18
33664,credit_card,5,51.69
73016,credit_card,3,123.18
15238,credit_card,2,57.51
44227,credit_card,1,20.13
31669,credit_card,10,136.10
94906,credit_card,7,399.42
77687,voucher,1,1.11
78409,boleto,1,51.05
423,credit_card,1,141.97
9509,boleto,1,233.81
12454,credit_card,4,334.48
66055,credit_card,1,44.61
9395,credit_card,2,107.94
65132,credit_card,3,208.01
75771,boleto,1,73.34
38183,boleto,1,303.39
98819,boleto,1,90.63
49037,credit_card,4,318.17
2846,credit_card,10,112.79
38375,credit_card,1,72.28
47280,credit_card,1,52.84
80276,credit_card,1,58.64
72283,credit_card,10,103.69
48780,credit_card,1,107.90
79952,credit_card,2,67.23
12448,credit_card,2,161.77
64262,boleto,1,23.78
32926,credit_card,10,854.33
21116,credit_card,1,67.50
49010,boleto,1,79.81
73294,credit_card,3,82.73
83387,credit_card,3,232.19
20293,boleto,1,175.57
35851,credit_card,1,22.36
70843,credit_card,5,129.97
41640,credit_card,1,55.46
57183,credit_card,2,155.38
52671,credit_card,4,139.06
76529,voucher,1,4.33
20616,debit_card,1,239.66
95489,credit_card,6,219.18
70720,credit_card,3,153.01
69808,credit_card,2,119.84
34793,credit_card,5,227.75
65453,credit_card,2,59.28
62922,credit_card,8,352.32
24334,credit_card,6,60.07
30500,credit_card,3,91.66
10311,credit_card,1,55.00
35733,boleto,1,336.98
32204,credit_card,1,114.69
30128,credit_card,10,137.26
23229,credit_card,1,370.10
42112,credit_card,3,437.24
8074,credit_card,2,94.47
63612,boleto,1,195.54
62987,boleto,1,85.99
94920,credit_card,8,86.73
80606,credit_card,6,196.01
54388,credit_card,1,123.18
65643,credit_card,2,27.27
50421,credit_card,5,56.78
75859,credit_card,10,1005.81
88054,credit_card,2,33.36
59409,credit_card,1,95.17
28568,credit_card,3,48.89
51506,boleto,1,23.79
18155,credit_card,4,107.07
93854,voucher,1,110.36
93604,credit_card,8,99.90
38544,credit_card,2,86.92
44315,voucher,1,311.98
37244,credit_card,1,28.41
56925,credit_card,1,133.95
43098,boleto,1,55.96
12349,credit_card,4,112.12
20519,credit_card,5,216.05
62476,credit_card,1,35.92
73376,credit_card,4,46.00
91015,boleto,1,118.49
34754,boleto,1,80.02
81667,credit_card,2,67.55
4826,credit_card,8,211.75
76516,debit_card,1,74.30
93113,credit_card,8,218.21
22319,credit_card,3,35.83
13344,credit_card,1,41.86
29363,boleto,1,101.70
51220,credit_card,1,72.38
93972,credit_card,1,70.80
3674,credit_card,7,213.33
4025,credit_card,4,47.05
51047,boleto,1,48.13
77607,credit_card,6,214.14
84597,boleto,1,115.90
81496,boleto,1,84.14
35477,credit_card,9,96.65
77133,credit_card,5,59.10
71370,boleto,1,201.82
69179,credit_card,10,169.70
68203,boleto,1,90.74
63670,credit_card,1,106.49
68067,credit_card,3,162.36
64321,credit_card,1,84.19
20513,boleto,1,193.02
5465,boleto,1,59.59
42004,credit_card,2,73.03
83316,credit_card,4,689.43
16789,boleto,1,17.38
96086,credit_card,5,70.72
50597,credit_card,1,121.93
18206,credit_card,1,711.56
57922,credit_card,3,221.99
53637,credit_card,1,19.09
21891,boleto,1,17.24
59355,credit_card,1,63.68
47124,voucher,1,55.96
46154,boleto,1,273.25
47496,credit_card,2,329.98
228,boleto,1,136.40
17825,credit_card,4,308.83
60478,boleto,1,25.61
48162,credit_card,3,162.03
33851,credit_card,1,64.32
24000,credit_card,3,99.70
96220,credit_card,3,35.00
27171,credit_card,1,30.95
2891,credit_card,7,702.41
81361,credit_card,10,398.74
85037,credit_card,1,28.24
1582,boleto,1,118.68
40696,credit_card,7,73.36
61786,credit_card,3,55.59
63892,credit_card,4,43.22
84426,credit_card,10,360.95
30045,voucher,1,571.09
71757,credit_card,4,113.62
67229,credit_card,2,202.39
40970,credit_card,5,51.99
72710,credit_card,2,83.69
76050,credit_card,3,175.77
60980,credit_card,1,139.36
86938,boleto,1,148.90
42356,debit_card,1,25.39
86694,credit_card,7,359.54
41804,credit_card,2,62.76
33166,credit_card,1,32.77
44475,credit_card,1,102.46
42510,credit_card,1,128.93
7855,credit_card,3,368.66
85582,credit_card,2,102.03
71748,boleto,1,52.38
29249,credit_card,8,234.46
96984,boleto,1,54.05
23094,credit_card,2,473.12
47520,credit_card,4,149.60
91269,credit_card,4,42.69
14695,credit_card,9,119.38
30388,credit_card,5,193.36
27909,credit_card,5,59.55
28078,credit_card,3,162.91
88935,credit_card,10,263.24
90930,credit_card,4,45.09
79961,boleto,1,133.98
37239,boleto,1,31.69
70067,credit_card,1,22.37
81811,credit_card,3,99.33
46765,credit_card,1,37.73
96931,boleto,1,54.23
69493,credit_card,1,50.47
76544,credit_card,10,376.29
49027,credit_card,5,142.81
32238,credit_card,1,86.36
4513,credit_card,1,96.22
76402,credit_card,1,94.39
91936,boleto,1,591.36
39038,credit_card,1,39.00
46603,credit_card,2,114.53
32176,boleto,1,358.50
31099,credit_card,7,157.53
82786,credit_card,5,678.49
24437,credit_card,1,10.86
69551,credit_card,1,6.83
26909,credit_card,2,43.68
45823,credit_card,1,126.23
58879,credit_card,4,200.31
42167,credit_card,7,76.15
3247,credit_card,4,414.18
64270,voucher,1,15.60
39315,credit_card,4,43.60
19350,credit_card,4,89.38
19070,credit_card,8,298.77
56830,credit_card,5,100.34
64832,credit_card,2,43.88
55146,voucher,1,4.39
93441,credit_card,10,352.98
97812,credit_card,1,89.48
26198,credit_card,9,247.26
34617,credit_card,6,125.52
14309,boleto,1,132.46
18727,credit_card,2,97.87
56995,credit_card,4,43.09
52763,credit_card,5,351.22
97913,credit_card,4,64.09
91008,credit_card,8,284.09
83587,credit_card,1,66.37
54776,credit_card,1,65.35
30822,credit_card,1,165.70
46245,boleto,1,64.12
48103,credit_card,4,52.22
39811,credit_card,1,49.39
96155,credit_card,3,309.12
24986,credit_card,1,27.68
82507,credit_card,1,62.77
98162,credit_card,1,23.28
76200,credit_card,1,122.50
6913,credit_card,2,133.54
4922,credit_card,8,84.34
55190,voucher,1,100.00
40176,voucher,1,44.75
54666,credit_card,2,92.50
35215,credit_card,1,674.34
92442,boleto,1,42.68
91179,credit_card,3,34.42
83053,credit_card,6,358.50
90333,credit_card,10,304.67
92581,boleto,1,124.27
12527,credit_card,1,156.22
55228,credit_card,8,250.30
6636,credit_card,8,85.45
32768,credit_card,10,175.79
15877,credit_card,2,113.71
30206,credit_card,2,42.41
69965,boleto,1,92.67
10252,credit_card,1,37.36
47636,credit_card,3,55.16
81106,credit_card,3,126.03
74685,boleto,1,51.75
72748,boleto,1,162.00
26202,credit_card,1,26.83
3304,boleto,1,55.27
50654,credit_card,8,233.87
