SK_ORDER,DES_PAYMENT_TYPE,QTT_INSTALLMENT,VAL_PAYMENT
77019,credit_card,6,64.49
92134,credit_card,1,42.00
49246,credit_card,2,122.07
95971,credit_card,1,71.49
17854,credit_card,3,135.51
11372,boleto,1,135.08
43311,credit_card,1,87.43
98809,credit_card,5,129.77
80600,credit_card,10,209.88
37829,credit_card,4,116.26
84697,credit_card,5,284.54
43982,credit_card,1,63.52
50116,credit_card,8,164.79
83662,credit_card,1,73.34
85313,credit_card,1,93.68
27439,credit_card,7,212.58
55683,credit_card,1,110.47
45115,credit_card,1,9.73
72143,credit_card,1,39.48
746,credit_card,1,60.22
17565,credit_card,4,467.09
23281,credit_card,10,147.45
21827,credit_card,1,82.33
67080,boleto,1,33.25
92869,credit_card,2,83.73
56309,credit_card,8,181.52
49052,credit_card,3,31.69
7201,debit_card,1,182.40
57640,credit_card,1,132.26
46533,credit_card,2,112.81
38157,credit_card,3,254.01
69692,credit_card,10,299.34
34438,boleto,1,103.65
355,credit_card,5,283.54
90511,credit_card,3,102.74
48545,credit_card,3,67.23
84052,credit_card,5,60.75
93344,credit_card,2,254.58
72118,credit_card,4,65.57
70281,credit_card,1,37.69
35170,credit_card,3,39.84
28182,credit_card,3,59.99
86471,boleto,1,175.10
87573,boleto,1,78.37
25078,boleto,1,114.45
2369,credit_card,1,127.14
87777,credit_card,6,78.19
58206,boleto,1,71.84
75998,boleto,1,54.31
23489,boleto,1,86.70
58635,credit_card,1,35.77
34459,boleto,1,49.42
22410,credit_card,5,243.01
41435,credit_card,1,83.23
14167,credit_card,4,45.09
11420,credit_card,1,151.51
94827,credit_card,5,54.09
84839,credit_card,1,387.85
83942,credit_card,1,153.09
70090,credit_card,5,91.57
77558,credit_card,1,97.71
47015,credit_card,1,65.13
1873,credit_card,1,95.02
35554,credit_card,2,20.28
30717,credit_card,1,44.21
43997,credit_card,14,147.07
32499,credit_card,3,60.57
43775,credit_card,10,594.66
64565,credit_card,1,19.89
98977,credit_card,3,65.00
13358,credit_card,3,216.40
24019,credit_card,5,198.25
24778,credit_card,3,95.17
83325,boleto,1,217.74
90955,credit_card,2,99.27
38452,credit_card,3,171.83
21302,debit_card,1,359.04
51271,debit_card,1,195.40
57850,credit_card,4,94.72
41532,credit_card,1,258.96
40866,credit_card,3,111.35
2574,credit_card,2,104.20
50444,credit_card,5,76.69
34415,credit_card,3,79.74
92754,credit_card,8,319.05
19996,credit_card,8,218.27
46706,voucher,1,37.57
4757,credit_card,1,54.27
4796,boleto,1,173.82
15878,boleto,1,75.07
76004,boleto,1,58.17
86652,credit_card,3,298.20
73053,credit_card,10,917.80
34823,credit_card,1,113.20
79976,credit_card,4,115.07
16516,credit_card,7,78.95
29514,credit_card,1,103.63
67820,boleto,1,116.14
4001,credit_card,8,157.22
71244,credit_card,3,139.38
60569,credit_card,2,116.94
8530,credit_card,8,86.36
21155,boleto,1,26.87
70187,credit_card,5,157.78
44772,boleto,1,87.73
11491,credit_card,1,62.43
44589,boleto,1,229.92
88105,boleto,1,75.65
26674,credit_card,4,131.16
89229,credit_card,3,191.51
60309,credit_card,3,150.47
28534,credit_card,10,202.76
27150,credit_card,4,104.12
16390,credit_card,5,53.43
82615,credit_card,8,171.55
52701,boleto,1,307.27
42597,credit_card,9,473.43
69263,boleto,1,195.00
72984,credit_card,1,40.28
39119,boleto,1,142.77
59603,credit_card,10,177.76
54395,boleto,1,175.57
26666,boleto,1,40.27
85656,credit_card,1,114.13
1659,boleto,1,62.44
36158,credit_card,1,56.12
48744,credit_card,3,188.97
2076,credit_card,3,126.11
21255,credit_card,1,121.09
67748,credit_card,1,34.09
54376,credit_card,1,35.42
98413,credit_card,1,51.40
32465,voucher,1,214.97
16034,credit_card,2,106.16
3491,credit_card,1,159.86
98497,credit_card,10,617.81
42948,credit_card,10,108.00
83149,credit_card,10,171.56
183,boleto,1,98.16
4828,credit_card,1,135.15
70153,credit_card,1,52.26
83646,credit_card,7,192.19
54264,credit_card,10,682.35
5559,credit_card,5,277.08
7612,credit_card,5,117.85
21788,boleto,1,36.78
43750,boleto,1,98.15
56823,credit_card,1,83.75
6502,credit_card,3,73.34
61474,credit_card,2,82.55
9516,credit_card,5,83.68
11936,credit_card,3,68.87
48048,credit_card,1,32.23
55414,boleto,1,43.10
94065,credit_card,1,8.07
56551,credit_card,8,123.15
38283,credit_card,8,1121.42
20223,credit_card,6,230.41
82965,credit_card,1,169.87
42858,credit_card,10,268.73
93707,credit_card,8,242.59
49833,credit_card,2,49.24
90834,boleto,1,198.07
44784,voucher,1,50.00
82766,credit_card,6,78.18
38098,boleto,1,46.96
57584,boleto,1,101.79
60714,credit_card,6,417.94
81717,credit_card,3,167.74
28118,credit_card,5,317.95
27613,boleto,1,59.87
65857,debit_card,1,34.03
97681,credit_card,1,65.22
41623,credit_card,1,65.07
5122,credit_card,2,311.59
31918,voucher,1,14.64
56,credit_card,3,128.68
24388,credit_card,6,338.74
89685,boleto,1,52.45
36984,voucher,1,37.30
99369,debit_card,1,140.90
55484,credit_card,10,837.31
53910,credit_card,6,128.76
50058,boleto,1,42.60
35787,debit_card,1,148.23
38923,credit_card,8,150.92
2759,credit_card,5,58.64
76563,credit_card,10,108.51
39692,credit_card,4,147.99
77825,credit_card,8,349.94
17765,credit_card,1,59.96
61157,credit_card,3,61.75
19332,credit_card,2,103.27
38493,boleto,1,55.00
26329,voucher,1,86.52
32538,credit_card,1,161.37
90833,credit_card,1,59.69
89668,boleto,1,46.05
16761,boleto,1,230.20
80764,credit_card,2,47.55
67271,credit_card,2,28.86
88569,credit_card,4,87.76
25804,credit_card,1,47.54
19540,boleto,1,682.50
96360,boleto,1,112.83
52599,credit_card,2,96.49
72220,credit_card,1,135.85
70462,credit_card,1,68.05
17946,boleto,1,68.02
9354,credit_card,3,242.56
80871,boleto,1,36.45
66435,credit_card,5,309.31
97293,credit_card,2,371.59
57228,boleto,1,37.13
35898,credit_card,6,61.05
48902,credit_card,5,379.00
10614,credit_card,1,139.62
58025,credit_card,2,92.78
80422,voucher,1,12.33
21009,credit_card,1,48.00
49143,credit_card,1,56.79
11590,boleto,1,168.92
63094,credit_card,1,54.52
45386,credit_card,1,39.15
15540,credit_card,1,57.51
4636,credit_card,2,131.25
24312,credit_card,3,174.10
2850,credit_card,5,128.73
12030,credit_card,5,364.82
35884,credit_card,2,172.38
90698,boleto,1,62.84
96101,credit_card,6,151.87
42904,boleto,1,570.30
47349,boleto,1,136.26
14759,credit_card,1,162.84
20073,credit_card,2,83.50
8989,credit_card,3,38.72
9487,credit_card,1,86.68
25130,credit_card,1,2.29
97294,credit_card,2,75.25
78121,credit_card,2,204.45
20299,credit_card,1,72.65
55777,credit_card,5,87.36
18558,boleto,1,133.03
36085,credit_card,2,233.51
7909,credit_card,3,626.68
77689,boleto,1,143.38
44463,credit_card,9,99.41
62320,boleto,1,149.99
18886,credit_card,3,233.00
84656,credit_card,2,103.12
66165,credit_card,7,144.08
20659,credit_card,3,34.13
806,credit_card,4,123.38
41140,credit_card,1,37.38
23531,credit_card,2,53.42
58376,boleto,1,123.22
97020,credit_card,8,173.75
43965,credit_card,10,1158.99
62166,credit_card,2,26.64
14547,credit_card,1,57.74
60835,credit_card,3,77.57
87542,voucher,1,46.35
16314,credit_card,6,139.20
20012,boleto,1,117.38
81158,voucher,1,51.89
12128,credit_card,1,74.29
20372,boleto,1,188.13
7571,credit_card,2,1326.85
52795,credit_card,9,92.30
94636,credit_card,2,168.80
59620,credit_card,10,162.16
17445,credit_card,1,32.82
17874,credit_card,1,55.22
25711,credit_card,1,65.43
98213,boleto,1,312.31
81055,credit_card,1,72.98
88010,credit_card,10,862.07
49161,boleto,1,253.12
51059,credit_card,1,116.95
18418,credit_card,4,220.27
83992,credit_card,1,34.00
82298,boleto,1,35.87
63519,credit_card,3,93.00
82271,credit_card,4,171.61
41906,credit_card,1,33.38
57359,credit_card,8,86.61
45017,credit_card,3,54.72
36765,boleto,1,69.73
24119,credit_card,2,73.15
45372,voucher,1,76.49
43637,credit_card,1,43.00
97107,credit_card,2,42.76
12114,credit_card,6,92.18
78556,credit_card,5,70.90
64527,credit_card,3,70.56
54724,credit_card,5,58.00
53878,boleto,1,187.47
47299,credit_card,1,237.54
24812,boleto,1,38.36
42601,credit_card,3,174.04
80263,credit_card,2,161.17
11339,credit_card,2,88.16
12996,boleto,1,387.68
16272,credit_card,1,139.53
82120,debit_card,1,52.84
27549,credit_card,10,643.19
63546,credit_card,10,192.77
24313,credit_card,5,169.87
57877,credit_card,10,264.76
10221,credit_card,3,135.49
77728,credit_card,10,108.81
44347,voucher,1,49.92
22937,boleto,1,238.69
76782,credit_card,3,39.61
66056,credit_card,7,69.97
33737,credit_card,10,1002.79
53920,credit_card,2,110.58
88214,credit_card,3,113.45
69501,boleto,1,81.18
13293,credit_card,8,224.70
19883,credit_card,10,173.13
64098,voucher,1,16.12
31094,credit_card,3,230.12
59218,credit_card,10,133.58
16954,credit_card,8,207.20
39311,credit_card,9,241.93
59457,credit_card,10,202.63
5735,credit_card,7,197.64
82813,credit_card,5,406.48
29694,credit_card,2,85.47
67472,credit_card,4,44.59
60532,credit_card,1,65.71
79066,boleto,1,310.30
92847,credit_card,10,148.91
68043,credit_card,4,214.56
53990,credit_card,5,285.55
58580,credit_card,4,257.25
19212,credit_card,1,52.27
96370,credit_card,1,5.86
72975,credit_card,1,101.05
66665,voucher,1,30.00
88928,credit_card,10,341.11
23917,boleto,1,152.62
26268,credit_card,3,217.82
17306,credit_card,1,70.02
51297,credit_card,1,53.28
23158,credit_card,1,275.21
27274,credit_card,1,189.06
76996,credit_card,6,321.91
46013,credit_card,1,152.51
79219,boleto,1,112.27
57754,credit_card,3,34.75
48695,credit_card,5,55.00
83884,credit_card,4,131.24
90797,boleto,1,94.66
41897,credit_card,24,629.64
1472,credit_card,3,186.45
21765,credit_card,2,66.05
21471,credit_card,5,133.48
39932,boleto,1,164.26
12488,credit_card,12,654.41
1194,credit_card,1,37.38
31948,credit_card,1,27.33
6547,credit_card,2,132.36
31388,credit_card,9,91.86
93637,credit_card,4,55.01
10755,boleto,1,84.58
78741,credit_card,4,85.81
22171,credit_card,1,88.91
59690,credit_card,8,184.96
30725,credit_card,6,85.57
63001,credit_card,2,263.66
15138,voucher,1,177.21
19986,credit_card,5,403.62
2862,credit_card,1,48.23
57594,credit_card,1,28.04
34153,credit_card,10,107.48
1880,credit_card,2,165.64
35746,boleto,1,78.65
27542,credit_card,1,61.38
37995,credit_card,3,95.45
55957,boleto,1,245.84
47095,credit_card,4,41.01
15143,credit_card,3,253.05
11823,credit_card,1,239.39
1586,credit_card,2,60.00
40536,credit_card,4,44.13
91799,credit_card,3,213.77
83280,credit_card,1,65.35
71984,credit_card,10,2681.29
87365,credit_card,1,97.77
35630,credit_card,2,65.71
57243,boleto,1,64.14
40676,boleto,1,85.04
15085,credit_card,1,177.42
1861,credit_card,4,110.19
40915,credit_card,2,46.69
21086,credit_card,1,173.84
31058,credit_card,2,145.58
45549,credit_card,3,77.51
79627,debit_card,1,172.62
44661,voucher,1,8.52
63179,credit_card,2,146.17
56768,credit_card,3,32.38
83486,boleto,1,48.58
34367,voucher,1,16.69
89831,boleto,1,62.85
84780,credit_card,5,278.34
43401,credit_card,3,198.09
13399,voucher,1,100.00
93444,boleto,1,251.64
81069,credit_card,2,88.84
45520,credit_card,1,85.24
6508,credit_card,3,88.50
58983,credit_card,1,179.34
27600,boleto,1,167.43
95478,credit_card,6,150.05
83908,credit_card,5,252.02
93754,credit_card,3,147.23
6340,credit_card,3,318.40
80707,credit_card,4,240.13
13864,credit_card,4,107.10
51049,credit_card,4,82.21
43799,credit_card,8,452.29
88767,credit_card,2,193.86
45937,credit_card,1,58.18
23555,credit_card,1,159.69
18683,boleto,1,57.73
40277,credit_card,8,148.69
14971,credit_card,2,149.73
64469,voucher,1,24.90
36920,credit_card,2,65.10
53546,credit_card,2,168.72
60721,credit_card,5,103.37
10172,credit_card,8,241.15
23548,credit_card,8,165.05
42039,credit_card,3,36.19
26021,credit_card,4,105.29
58569,boleto,1,63.60
8351,credit_card,1,64.09
30148,credit_card,3,102.70
74528,credit_card,1,57.68
51366,credit_card,8,201.18
27913,credit_card,10,286.64
2186,credit_card,2,56.37
1877,boleto,1,60.00
3679,credit_card,1,34.42
72478,boleto,1,41.85
86336,credit_card,5,52.97
29975,boleto,1,29.77
56310,credit_card,5,59.61
19282,credit_card,8,82.92
13955,boleto,1,73.15
35694,voucher,1,10.91
69971,voucher,1,8.33
53102,credit_card,2,126.53
96473,credit_card,3,139.91
29890,credit_card,3,91.93
58592,credit_card,3,73.15
4374,voucher,1,118.35
21135,credit_card,1,46.13
64714,credit_card,2,130.82
98792,credit_card,1,30.66
94959,credit_card,4,243.35
9907,credit_card,10,1047.32
58703,credit_card,4,42.11
34517,credit_card,4,179.86
3759,credit_card,1,93.06
63486,credit_card,1,73.40
31002,credit_card,8,490.10
86849,credit_card,8,625.78
83897,credit_card,6,337.18
66591,boleto,1,40.85
49726,boleto,1,97.79
95845,boleto,1,116.36
18588,credit_card,1,55.86
102,credit_card,3,42.59
22443,credit_card,2,143.06
92098,credit_card,10,405.31
95905,credit_card,1,43.55
14425,credit_card,1,62.44
15010,debit_card,1,47.68
25108,boleto,1,65.05
76436,credit_card,4,118.88
17043,credit_card,2,121.44
24836,boleto,1,113.76
31184,debit_card,1,37.10
33505,credit_card,3,92.27
28466,credit_card,1,46.10
5721,credit_card,5,163.10
96322,boleto,1,126.33
37915,credit_card,5,165.94
71418,credit_card,3,37.77
69439,boleto,1,208.63
27859,credit_card,4,133.76
71519,credit_card,4,87.50
32841,credit_card,1,401.07
79867,credit_card,4,87.94
49445,boleto,1,51.13
23369,credit_card,2,71.46
71630,credit_card,1,55.13
23465,voucher,1,199.47
16468,credit_card,5,266.52
51612,credit_card,3,172.22
74400,boleto,1,164.90
89769,credit_card,3,265.95
26837,credit_card,5,184.58
87485,boleto,1,111.02
79528,credit_card,5,158.76
24876,credit_card,10,157.22
12991,credit_card,1,11.39
65521,boleto,1,65.44
18476,credit_card,3,227.10
46188,credit_card,1,20.31
59217,boleto,1,25.72
76720,credit_card,3,63.88
62227,credit_card,1,1201.55
71068,voucher,1,94.10
16463,credit_card,3,81.46
34220,credit_card,8,589.72
30579,credit_card,2,78.02
94021,credit_card,10,101.22
59713,credit_card,2,189.56
84917,credit_card,1,85.22
68453,voucher,1,20.00
63625,credit_card,1,67.35
66196,credit_card,5,118.35
31422,boleto,1,134.72
70685,boleto,1,32.96
52987,credit_card,1,88.55
60360,credit_card,1,79.77
76963,credit_card,1,69.38
79843,credit_card,6,185.14
41033,credit_card,4,217.87
7756,boleto,1,63.28
78278,credit_card,5,54.00
3749,credit_card,4,237.26
70761,credit_card,8,365.37
58647,voucher,1,35.07
8110,credit_card,3,194.79
41649,credit_card,5,211.04
34007,credit_card,2,137.60
47159,boleto,1,174.96
42370,boleto,1,66.33
71099,credit_card,3,64.09
38849,credit_card,1,101.03
97153,credit_card,1,18.43
57162,credit_card,1,97.14
87211,boleto,1,247.15
43851,credit_card,5,185.51
1012,boleto,1,399.44
31560,credit_card,2,116.94
94079,credit_card,10,748.89
10367,credit_card,10,150.87
45801,credit_card,4,50.09
37443,credit_card,10,100.00
34593,credit_card,1,26.53
82610,boleto,1,67.30
75048,boleto,1,477.63
44976,credit_card,3,62.78
94664,boleto,1,334.67
29106,credit_card,1,44.22
85835,credit_card,1,87.58
81989,credit_card,2,142.27
54486,credit_card,3,136.50
78274,credit_card,1,75.42
36864,credit_card,3,99.00
8164,credit_card,2,118.02
29491,credit_card,8,232.08
77687,voucher,1,1.03
98668,credit_card,3,253.32
35820,credit_card,4,198.68
56272,credit_card,6,69.64
72958,credit_card,5,74.49
34536,credit_card,3,63.42
69581,credit_card,3,116.36
40706,credit_card,7,75.62
32861,credit_card,5,50.10
72310,credit_card,6,109.16
23330,credit_card,5,108.28
53502,voucher,1,2266.61
41109,credit_card,3,220.68
9511,credit_card,1,40.10
97239,credit_card,7,157.30
24047,credit_card,3,38.01
3970,credit_card,2,144.65
62642,credit_card,5,54.00
91727,boleto,1,157.90
84977,credit_card,1,77.28
26983,credit_card,1,10.70
22074,credit_card,7,71.04
38281,credit_card,10,113.33
70595,boleto,1,57.05
2884,credit_card,6,67.98
43568,voucher,1,48.97
11897,credit_card,3,74.12
86027,credit_card,2,44.46
88642,boleto,1,202.98
22900,credit_card,10,131.01
29574,credit_card,2,172.85
43451,boleto,1,86.24
92816,credit_card,3,104.80
71712,boleto,1,66.78
65424,credit_card,1,48.22
29272,credit_card,2,111.56
13625,credit_card,3,155.26
8750,credit_card,2,196.01
49671,credit_card,4,101.73
69430,credit_card,5,75.77
25407,credit_card,1,45.61
55958,credit_card,2,71.04
92217,boleto,1,164.32
72397,voucher,1,20.00
48336,credit_card,3,32.77
40673,credit_card,1,57.29
7183,boleto,1,40.24
71411,credit_card,1,57.68
85118,credit_card,1,97.58
94910,credit_card,2,129.49
53322,credit_card,1,103.43
80119,credit_card,6,114.69
11278,credit_card,3,79.23
21859,credit_card,7,159.85
95225,credit_card,4,92.35
99355,credit_card,3,394.15
80669,credit_card,6,64.63
32382,credit_card,10,182.17
58877,credit_card,2,58.76
87828,credit_card,1,31.86
27689,credit_card,1,99.74
96068,credit_card,1,158.62
79377,credit_card,3,160.46
65693,credit_card,10,186.66
85000,boleto,1,106.81
86596,boleto,1,52.95
56120,credit_card,10,195.10
59093,credit_card,5,127.92
36901,credit_card,2,54.06
85107,debit_card,1,132.34
61564,credit_card,1,26.74
18716,credit_card,1,44.24
65950,boleto,1,34.09
31505,credit_card,8,207.94
74320,credit_card,9,265.49
6055,credit_card,2,66.78
15416,credit_card,3,87.76
96698,credit_card,3,136.76
80271,credit_card,10,126.07
70443,credit_card,1,38.99
42654,boleto,1,71.33
33817,credit_card,3,78.19
91947,credit_card,5,144.12
49672,credit_card,3,247.47
83812,voucher,1,2.96
90390,credit_card,3,1778.01
76399,boleto,1,90.98
46295,credit_card,8,162.33
46890,credit_card,6,82.33
19722,credit_card,2,22.03
34030,credit_card,3,143.83
31594,credit_card,5,115.15
16098,credit_card,1,77.57
84592,credit_card,5,130.58
57164,credit_card,3,184.49
58493,credit_card,2,143.92
26245,credit_card,5,53.84
64611,credit_card,6,93.13
60719,credit_card,4,105.28
47626,credit_card,5,111.82
70554,boleto,1,46.23
11370,credit_card,2,102.11
61538,credit_card,1,64.45
69537,voucher,1,16.03
95000,credit_card,4,45.00
46792,boleto,1,96.32
15620,boleto,1,631.61
55697,credit_card,10,637.02
6389,credit_card,5,176.87
88951,credit_card,7,380.00
76858,credit_card,2,235.92
70694,voucher,1,178.10
4615,credit_card,2,68.99
20198,boleto,1,24.10
31151,credit_card,1,46.15
8680,credit_card,3,67.12
98414,boleto,1,138.64
60155,credit_card,2,153.38
29860,credit_card,2,40.00
1537,credit_card,1,134.49
67355,boleto,1,583.30
67793,credit_card,1,33.68
40917,credit_card,4,382.79
4132,credit_card,1,41.96
69240,boleto,1,71.80
33745,credit_card,3,113.87
1602,credit_card,10,919.38
40964,boleto,1,41.84
3160,credit_card,2,58.89
31031,credit_card,5,518.72
22965,voucher,1,91.68
69691,voucher,1,20.00
18138,credit_card,1,162.62
8515,credit_card,1,96.88
70721,boleto,1,66.67
38787,voucher,1,137.85
38655,credit_card,2,51.75
30008,credit_card,2,112.14
2986,credit_card,3,125.42
30245,credit_card,2,25.52
87370,credit_card,2,136.96
43307,boleto,1,39.60
74688,credit_card,1,118.58
94298,credit_card,2,193.46
6722,credit_card,3,165.80
17262,credit_card,1,142.68
2419,credit_card,3,159.94
59885,boleto,1,100.54
16714,boleto,1,144.54
40539,credit_card,2,96.20
31347,boleto,1,86.52
20963,boleto,1,63.27
95928,credit_card,4,198.92
42962,credit_card,10,113.62
8780,credit_card,1,116.93
77830,credit_card,1,13.10
30147,credit_card,3,32.69
18571,boleto,1,75.67
23273,credit_card,1,86.15
80881,credit_card,4,233.18
88988,credit_card,2,192.28
70041,boleto,1,54.79
39282,boleto,1,40.69
74934,credit_card,8,494.10
45475,boleto,1,37.23
69055,credit_card,8,82.56
34827,voucher,1,36.75
61146,credit_card,1,63.72
94554,boleto,1,163.92
63652,credit_card,1,71.63
77388,credit_card,2,66.06
11589,credit_card,1,196.68
37808,credit_card,1,171.86
94396,credit_card,3,68.12
64819,credit_card,4,92.03
35144,credit_card,2,75.07
52926,credit_card,2,72.14
10983,boleto,1,144.94
83859,credit_card,2,84.14
68286,credit_card,1,41.75
63830,credit_card,1,66.78
55159,credit_card,1,33.10
68823,credit_card,6,175.41
31529,credit_card,1,52.73
17021,credit_card,7,365.78
91341,credit_card,3,175.55
63534,credit_card,1,36.35
20431,credit_card,1,56.78
18224,boleto,1,164.38
63742,credit_card,1,105.38
73970,credit_card,1,82.98
1113,credit_card,1,67.17
17993,boleto,1,147.67
73128,credit_card,4,84.14
66380,credit_card,2,134.90
32857,credit_card,6,251.11
46673,credit_card,5,117.94
57101,credit_card,4,84.13
40439,credit_card,1,33.00
42090,boleto,1,371.35
24206,credit_card,6,313.93
26785,credit_card,1,63.59
35638,credit_card,3,86.16
25448,credit_card,10,872.82
28281,boleto,1,42.11
8758,credit_card,3,76.28
92045,voucher,1,538.60
67152,credit_card,3,73.37
73722,credit_card,1,32.47
78536,credit_card,6,191.58
25722,credit_card,1,64.11
68566,credit_card,4,43.78
3968,credit_card,5,50.00
65533,boleto,1,32.78
88428,credit_card,2,198.46
33684,voucher,1,24.67
41229,credit_card,5,239.68
13714,credit_card,6,124.02
57471,boleto,1,52.82
80980,boleto,1,52.75
3411,credit_card,1,85.60
18082,credit_card,5,283.57
34714,credit_card,1,73.78
67169,boleto,1,248.94
46674,credit_card,3,181.16
95068,boleto,1,36.75
98320,credit_card,1,83.25
41975,boleto,1,103.83
70463,boleto,1,551.15
53081,credit_card,1,368.92
6244,credit_card,10,188.72
35585,voucher,1,0.43
2818,boleto,1,29.38
54704,boleto,1,158.76
72386,credit_card,6,670.04
60825,credit_card,2,373.24
19386,credit_card,2,27.69
82245,boleto,1,57.47
3846,credit_card,10,240.22
43281,boleto,1,139.98
18909,debit_card,1,105.39
93551,credit_card,2,1120.84
91442,credit_card,9,99.22
55979,credit_card,2,193.71
96418,credit_card,3,216.26
55775,credit_card,1,111.60
92430,credit_card,4,227.47
47560,credit_card,7,75.08
12434,credit_card,1,81.21
82198,boleto,1,51.05
62081,credit_card,4,99.90
96451,boleto,1,243.88
27931,debit_card,1,277.59
87280,credit_card,5,105.54
9012,voucher,1,41.25
86977,credit_card,1,58.62
17149,credit_card,6,64.14
65707,credit_card,3,939.11
28481,credit_card,3,149.90
30292,credit_card,5,68.35
91965,boleto,1,87.66
3532,credit_card,3,73.03
56682,credit_card,10,125.51
26392,credit_card,8,321.58
95141,debit_card,1,116.07
63590,voucher,1,20.00
2772,boleto,1,83.22
30740,boleto,1,166.05
75463,credit_card,3,70.03
68882,credit_card,2,77.47
29409,credit_card,6,130.22
32373,boleto,1,42.77
82568,boleto,1,87.13
39448,credit_card,8,145.68
59330,credit_card,5,56.00
73077,credit_card,2,74.17
46858,boleto,1,472.67
40073,credit_card,2,121.44
82874,credit_card,3,269.63
69593,credit_card,3,32.09
10629,credit_card,1,75.53
53533,credit_card,6,75.25
70398,credit_card,1,65.09
52203,credit_card,1,68.32
94303,credit_card,10,248.74
12544,credit_card,2,100.34
50777,credit_card,2,193.20
75982,credit_card,2,57.82
69950,credit_card,2,67.48
80760,credit_card,2,576.56
93107,credit_card,4,167.49
84761,credit_card,1,76.17
81590,credit_card,1,86.20
45358,voucher,1,12.09
2761,credit_card,6,328.30
26025,credit_card,2,100.23
31444,credit_card,10,235.78
47174,credit_card,3,165.00
12800,credit_card,2,174.32
62370,credit_card,1,21.38
47432,credit_card,8,181.51
24823,voucher,1,78.28
21431,credit_card,6,241.61
77650,credit_card,3,51.57
32501,credit_card,3,92.84
84897,credit_card,2,68.89
8417,credit_card,8,368.11
55043,credit_card,1,63.29
57878,credit_card,1,36.38
19853,credit_card,1,124.00
1710,credit_card,1,94.58
79384,credit_card,1,79.24
46546,credit_card,3,157.21
70644,credit_card,1,71.94
68750,boleto,1,250.07
63514,credit_card,2,175.30
57610,credit_card,1,37.13
39303,voucher,1,62.68
29979,credit_card,2,106.29
33879,boleto,1,58.59
89307,voucher,1,91.87
9282,credit_card,1,48.27
15447,boleto,1,292.22
72131,boleto,1,385.00
37759,credit_card,7,317.97
80794,credit_card,8,369.01
36526,credit_card,1,259.84
42830,credit_card,10,200.59
95660,credit_card,6,75.48
49714,debit_card,1,26.20
80346,voucher,1,14.17
17755,debit_card,1,121.62
94695,credit_card,10,116.20
28098,boleto,1,78.77
22297,credit_card,6,510.22
51963,boleto,1,77.99
13654,boleto,1,36.90
47836,boleto,1,251.39
64969,credit_card,2,91.36
76923,credit_card,4,69.84
95121,voucher,1,37.58
71424,voucher,1,117.70
83800,credit_card,4,87.64
61980,credit_card,4,40.78
85798,boleto,1,672.41
72903,credit_card,1,141.52
82488,credit_card,8,88.82
41785,credit_card,1,27.77
80286,voucher,1,28.40
68876,credit_card,6,1556.67
84253,credit_card,1,105.38
37707,credit_card,2,40.85
68524,credit_card,10,182.10
68781,credit_card,1,35.23
12266,boleto,1,592.18
64872,credit_card,1,31.77
84157,credit_card,1,47.71
10502,credit_card,5,75.36
83242,credit_card,3,36.35
5011,credit_card,10,842.31
34059,boleto,1,110.46
80716,boleto,1,65.05
61844,credit_card,3,103.37
2541,credit_card,7,76.66
68592,boleto,1,94.26
40256,credit_card,10,924.48
46483,credit_card,2,246.61
35342,credit_card,4,78.70
58953,credit_card,1,27.27
62442,credit_card,2,83.48
91366,credit_card,1,68.03
10741,credit_card,1,68.35
50339,credit_card,3,151.60
59421,credit_card,1,51.77
64607,credit_card,3,165.80
91708,credit_card,2,226.46
33809,credit_card,1,112.30
22156,credit_card,2,141.64
50900,credit_card,4,670.85
17570,credit_card,10,545.08
5016,credit_card,3,31.00
82953,credit_card,3,120.40
36058,boleto,1,28.28
373,credit_card,1,137.38
91062,credit_card,2,125.53
52743,boleto,1,49.09
43257,boleto,1,27.68
41772,voucher,1,158.29
43123,credit_card,2,112.30
80835,credit_card,3,235.61
52317,credit_card,3,196.44
59951,credit_card,5,267.51
94845,credit_card,4,302.64
49235,credit_card,5,73.27
38731,credit_card,2,109.65
96430,credit_card,5,56.85
51697,credit_card,1,554.32
35070,boleto,1,178.08
32127,credit_card,3,39.23
12409,voucher,1,24.01
32192,credit_card,8,107.41
57077,debit_card,1,134.32
43546,credit_card,2,45.32
15193,credit_card,10,162.10
87354,credit_card,1,47.68
42857,credit_card,1,5.71
30845,credit_card,1,97.86
45764,credit_card,2,394.97
98311,credit_card,3,33.33
62159,credit_card,5,117.04
35502,credit_card,8,170.30
25083,voucher,1,92.20
44987,credit_card,1,80.20
52645,credit_card,1,116.06
57382,credit_card,1,145.96
39370,credit_card,1,59.25
32792,credit_card,5,231.27
20131,debit_card,1,23.83
24968,credit_card,2,65.10
31740,boleto,1,113.04
39677,credit_card,5,328.42
70786,credit_card,5,253.22
66039,credit_card,2,40.10
18526,credit_card,3,73.15
67426,credit_card,3,51.03
670,credit_card,1,116.13
31405,boleto,1,201.49
61140,credit_card,2,104.28
71427,voucher,1,74.70
76344,credit_card,1,113.71
33541,credit_card,1,38.52
56977,credit_card,1,36.30
5136,boleto,1,210.96
79529,credit_card,4,83.15
64102,boleto,1,24.13
38104,credit_card,3,35.90
77000,boleto,1,55.11
50826,credit_card,3,358.64
44810,credit_card,8,155.05
41989,credit_card,3,151.60
87632,credit_card,12,162.13
82674,credit_card,9,918.16
4928,credit_card,4,45.50
